40,-20,-20,324.08,176.01,-16.96,15.01,1.84,0.84,-46
40,-20,-20,319.14,176.15,-19.43,15.08,1.81,0.85,-46
40,-20,-20,319.12,175.97,-19.44,14.98,1.81,0.86,-47
40,-20,-25,318.44,189.15,-63.78,16.58,1.68,0.84,-58
40,-20,-25,325.9,187.68,-61.05,16.84,1.74,0.84,-57
40,-20,-25,318.6,188.85,-63.7,16.43,1.69,0.86,-59
40,-20,-25,325.24,188.72,-61.38,17.36,1.72,0.82,-57
40,-20,-25,325.73,187.68,-61.14,16.84,1.74,0.84,-57
45,0,0,330.19,115.72,3.08,3.67,2.85,1.05,-5
45,0,0,327.98,115.16,-2.85,5.58,2.85,0.98,-1
45,0,0,326.34,116.76,0.12,4.79,2.79,1.02,-5
45,0,0,328.34,114.46,1.82,5.23,2.87,1,-2
45,0,0,325.75,114.32,0.86,5.16,2.85,1,-2
45,0,5,326.38,121.68,44.04,8.4,2.68,1.02,9
45,0,5,323.81,119.66,42.91,8.83,2.71,1.04,7
45,0,5,332.55,123.32,45.36,8.52,2.7,1.04,9
45,0,5,332.32,123.88,44.6,8.57,2.68,1.03,9
45,0,5,332.76,120,45.02,10,2.77,1.06,5
45,0,-5,329.68,126.54,-43.23,6.27,2.61,1,-12
45,0,-5,325.15,127.54,-41.58,4.44,2.55,1.04,-18
45,0,-5,333.73,126.4,-41.2,6.2,2.64,0.97,-12
45,0,-5,331.62,129.29,-43.2,5.43,2.57,1.01,-17
45,0,-5,335.53,126.41,-39.56,6.2,2.65,1.01,-14
45,5,0,329.36,120,-58.45,4,2.74,1,-7
45,5,0,325.28,121.56,-59.64,3.22,2.68,1.02,-9
45,5,0,322.72,120.07,-57.36,5.03,2.69,1,-8
45,5,0,327.49,119,-57.5,3.5,2.75,1.02,-7
45,5,0,325.54,121.05,-58.68,2.47,2.69,1.05,-12
45,5,5,322.32,122.37,1.84,4.87,2.63,1.05,8
45,5,5,325.49,122.71,0.26,4.81,2.65,1.07,6
45,5,5,322.83,121.21,0.59,4.83,2.66,1.03,7
45,5,5,324.36,122.17,0.87,4.82,2.65,1.04,8
45,5,5,324.15,122.45,0.93,4.79,2.65,1.03,9
45,5,10,325.11,133.84,47.37,8.46,2.43,1.06,19
45,5,10,321.41,130.77,45.3,9.39,2.46,1.08,16
45,5,10,324.7,131.25,44.65,9.62,2.47,1.07,17
45,5,10,322.19,133.09,45.91,8.31,2.42,1.06,18
45,5,10,323.63,131.27,44.18,9.64,2.47,1.08,16
45,10,5,321.49,122.85,-44.75,6.29,2.62,1.06,4
45,10,5,320.49,122.88,-45.24,6.56,2.61,1.05,6
45,10,5,320.55,122.33,-45.21,6.02,2.62,1.05,7
45,10,5,320.49,122.32,-45.24,6.27,2.62,1.06,5
45,10,5,322.57,122.64,-45.29,6.36,2.63,1.05,6
45,10,10,320.83,135.09,-0.2,7.5,2.37,1.1,17
45,10,10,316.42,133.68,-3.21,6.77,2.37,1.09,15
45,10,10,318.37,130.77,-3.18,7.38,2.43,1.09,13
45,10,10,319.31,133,-2.66,6.97,2.4,1.09,16
45,10,10,317.74,131.29,-2.87,7.65,2.42,1.1,14
45,10,15,319.39,148.52,54.31,10.95,2.15,1.11,30
45,10,15,317.32,148.51,55.34,11.37,2.14,1.13,29
45,10,15,316.56,147.87,54.72,10.72,2.14,1.09,31
45,10,15,321.7,147.52,53.15,10.77,2.18,1.11,30
45,10,15,314.19,147.39,56.91,11.54,2.13,1.1,29
45,10,15,317.17,148.38,54.41,10.96,2.14,1.1,30
45,15,5,309.43,124.39,-87.71,0.63,2.49,1.08,7
45,15,5,309.6,123,-86.8,1.5,2.52,1.1,6
45,15,5,312.15,124.45,-85.46,0.59,2.51,1.09,6
45,15,5,308.52,123.19,-86.26,1.59,2.5,1.11,5
45,15,5,309.54,122.25,-86.77,2.12,2.53,1.11,4
45,15,10,307.12,135.68,-31.16,1.84,2.26,1.19,14
45,15,10,307.76,137.84,-30.96,0.79,2.23,1.13,17
45,15,10,304.68,137.74,-33.34,-0.05,2.21,1.12,18
45,15,10,303.82,137.1,-33.91,-0.39,2.22,1.13,17
45,15,10,308.89,137.33,-31.26,0.3,2.25,1.13,17
45,15,15,302.15,150.53,21.93,2.16,2.01,1.14,32
45,15,15,303.06,149.86,21.47,1.49,2.02,1.17,30
45,15,15,301.15,149.97,21.43,1.88,2.01,1.13,32
45,15,15,301.98,150.32,22.01,1.85,2.01,1.14,32
45,15,15,300.79,150.52,21.61,1.97,2,1.14,32
45,15,20,303.23,159.37,56.64,5.1,1.9,1.16,40
45,15,20,300.52,157.81,55.74,4.6,1.9,1.18,38
45,15,20,301.26,159.1,56.37,4.99,1.89,1.18,39
45,15,20,300.91,157.39,55.54,4.33,1.91,1.16,40
45,15,20,301.15,158.39,55.62,4.79,1.9,1.15,40
45,20,10,296.67,135.11,-77.34,-0.12,2.2,1.15,15
45,20,10,295.67,134.75,-77.84,-0.4,2.19,1.13,16
45,20,10,296.67,134.34,-77.34,-0.6,2.21,1.13,16
45,20,10,299.34,134.83,-76,-0.36,2.22,1.16,14
45,20,10,299.75,135.24,-75.8,-0.05,2.22,1.16,14
45,20,15,292.03,147.12,-27.01,-1.28,1.99,1.18,27
45,20,15,290.1,147.09,-26.05,-1.23,1.97,1.17,27
45,20,15,291.74,146.39,-26.87,-0.92,1.99,1.17,26
45,20,15,291.08,146.7,-26.54,-1.42,1.98,1.16,27
45,20,15,290.88,146.66,-27.44,-0.65,1.98,1.19,26
45,20,20,285.29,156.91,17.35,0.58,1.82,1.21,35
45,20,20,289.8,157.01,15.1,0.91,1.85,1.21,35
45,20,20,288.91,156.88,15.54,1.04,1.84,1.22,35
45,20,20,286.38,155.44,16.81,1.72,1.84,1.22,34
45,20,20,289.05,155.66,16.48,0.83,1.86,1.2,34
45,20,25,288.57,169.9,71.72,5.56,1.7,1.23,49
45,20,25,288.98,169.21,71.51,5.98,1.71,1.28,46
45,20,25,287.89,167.22,72.06,6.61,1.72,1.26,45
45,20,25,289.53,169.82,71.24,5.58,1.7,1.21,49
45,20,25,289.47,169.52,71.27,5.45,1.71,1.21,48
45,25,15,279.73,146.09,-54.07,-5.82,1.91,1.23,24
45,25,15,276.78,145.97,-55.39,-5.87,1.9,1.22,26
45,25,15,273.18,143.72,-53.59,-6.14,1.9,1.2,25
45,25,15,274.03,145.02,-54.02,-5.49,1.89,1.22,25
45,25,15,277.37,145.68,-53.17,-5.88,1.9,1.21,25
45,25,20,271.39,153.59,-12.69,-5.2,1.77,1.25,33
45,25,20,269.36,152.82,-12.68,-5.59,1.76,1.23,34
45,25,20,270.2,152.44,-12.1,-4.78,1.77,1.26,32
45,25,20,268.22,153.58,-11.11,-5.21,1.75,1.25,33
45,25,20,267.2,153.49,-11.6,-5.26,1.74,1.25,33
45,25,25,269.01,165.04,47.49,-0.99,1.63,1.3,43
45,25,25,266.81,164.94,48.6,-1.53,1.62,1.3,43
45,25,25,267.91,165.6,48.05,-1.2,1.62,1.3,43
45,25,25,265.56,165.62,49.22,-1.19,1.6,1.3,43
45,25,25,266.7,164.9,48.65,-0.55,1.62,1.3,43
45,-5,0,324.97,113.39,49.49,7.27,2.87,1,3
45,-5,0,331.06,112.19,49.13,8.04,2.95,1.01,1
45,-5,0,326.62,114.4,49.31,6.8,2.86,0.99,3
45,-5,0,327.76,116.14,47.3,7.28,2.82,1.03,1
45,-5,0,329.96,114.02,50.98,7.23,2.89,1.01,2
45,-5,-5,328.03,124.65,1.25,4.39,2.63,1.01,-13
45,-5,-5,330.76,122.81,3.24,5.41,2.69,1.02,-12
45,-5,-5,321.21,124.43,0.6,4.98,2.58,1.01,-14
45,-5,-5,328.7,122.47,3.35,5.23,2.68,1.02,-12
45,-5,-5,323.86,123.62,-1.31,5.81,2.62,0.97,-8
45,-5,-10,325.57,139.17,-58.34,6.72,2.34,0.95,-23
45,-5,-10,325.39,140.13,-59,6.42,2.32,1,-27
45,-5,-10,323.88,139.69,-58.3,6.36,2.32,0.98,-26
45,-5,-10,324.52,140.3,-58.86,6.05,2.31,0.97,-25
45,-5,-10,333.4,141.76,-57.47,6.44,2.35,0.97,-28
45,-10,0,317.6,117.05,74.44,2.53,2.71,0.96,-3
45,-10,0,319.64,116.5,78.82,2.25,2.74,0.99,-6
45,-10,0,321.73,116.99,76.76,2.49,2.75,0.96,-3
45,-10,0,323.25,116.83,77.01,2.42,2.77,0.95,-2
45,-10,0,312.51,117.9,75.25,1.72,2.65,0.99,-5
45,-10,-5,314.98,129.92,32.9,-0.75,2.42,0.95,-14
45,-10,-5,314.2,126.65,36.1,-0.68,2.48,0.97,-14
45,-10,-5,321.25,127.39,35.17,-0.31,2.52,0.92,-12
45,-10,-5,312.39,128.27,34.19,-0.82,2.44,0.95,-13
45,-10,-5,322.68,129,35.9,-0.5,2.5,0.96,-13
45,-10,-10,318.1,140.85,-9.95,-2.79,2.26,0.95,-26
45,-10,-10,313.03,140.68,-12.48,-2.56,2.23,0.96,-27
45,-10,-10,311.81,141.15,-12.09,-2.42,2.21,0.92,-25
45,-10,-10,315.49,140.16,-10.25,-1.92,2.25,0.92,-24
45,-10,-10,319.63,141.07,-12.13,-1.47,2.27,0.92,-24
45,-10,-15,316.48,150.97,-51.76,-1.13,2.1,0.93,-36
45,-10,-15,313.04,151.62,-54.48,-0.72,2.06,0.94,-35
45,-10,-15,313.57,151.81,-53.21,-1.04,2.07,0.91,-36
45,-10,-15,311.41,151.07,-54.87,-0.59,2.06,0.96,-37
45,-10,-15,315.74,150.76,-52.13,-0.62,2.09,0.92,-36
45,-15,-5,314.25,130.6,74.13,-1.7,2.41,0.94,-14
45,-15,-5,313.1,130.87,73.55,-1.56,2.39,0.94,-13
45,-15,-5,313.99,130.55,73.99,-1.72,2.41,0.93,-13
45,-15,-5,316.02,130.67,75.01,-1.67,2.42,0.92,-13
45,-15,-5,315.39,130.64,74.7,-1.68,2.41,0.92,-13
45,-15,-10,312.48,143.13,27.24,-4.44,2.18,0.91,-25
45,-15,-10,311.48,143.93,27.74,-4.03,2.16,0.91,-25
45,-15,-10,311.48,142.74,27.74,-4.63,2.18,0.92,-24
45,-15,-10,313.83,142.89,26.57,-4.56,2.2,0.92,-24
45,-15,-10,311.48,142.74,27.74,-4.63,2.18,0.92,-25
45,-15,-15,303.76,155.73,-24.12,-5.14,1.95,0.89,-36
45,-15,-15,308.8,155.58,-21.6,-5.21,1.98,0.88,-36
45,-15,-15,310.77,153.5,-20.62,-5.25,2.02,0.88,-34
45,-15,-15,309.1,154.45,-21.45,-4.77,2,0.89,-35
45,-15,-15,309.77,154.33,-21.11,-4.84,2.01,0.88,-35
45,-15,-20,310.42,166.4,-71.79,-2.8,1.87,0.88,-46
45,-15,-20,308.94,167.64,-72.53,-3.18,1.84,0.87,-48
45,-15,-20,307.41,167.31,-73.3,-2.35,1.84,0.87,-47
45,-15,-20,310.77,166.61,-71.61,-2.7,1.87,0.86,-46
45,-15,-20,304.93,167.25,-75.53,-2.38,1.82,0.86,-46
45,-20,-10,306.08,138.27,68.04,-5.86,2.21,0.88,-18
45,-20,-10,309.44,139.73,67.64,-6.14,2.21,0.9,-19
45,-20,-10,307.24,138.48,68.62,-6.76,2.22,0.91,-20
45,-20,-10,302.97,138.52,66.48,-5.74,2.19,0.9,-19
45,-20,-10,307.13,138.55,68.56,-5.72,2.22,0.91,-19
45,-20,-15,306.64,149.67,23.35,-8.17,2.05,0.88,-28
45,-20,-15,302.62,149.44,24.31,-8.28,2.03,0.88,-29
45,-20,-15,303.3,149.73,21.87,-8.13,2.03,0.87,-28
45,-20,-15,302.47,148.99,24.24,-8.5,2.03,0.88,-29
45,-20,-15,306.16,149.81,23.59,-8.09,2.04,0.87,-29
45,-20,-20,297.27,164.43,-37.36,-7.78,1.81,0.85,-41
45,-20,-20,300.15,162.75,-35.92,-7.62,1.84,0.85,-41
45,-20,-20,301.43,163.08,-35.29,-7.53,1.85,0.85,-42
45,-20,-20,301.13,163.23,-35.43,-7.43,1.84,0.84,-41
45,-20,-20,300.74,162.75,-35.63,-7.62,1.85,0.84,-41
45,-20,-25,302.98,173.04,-74.51,-5.48,1.75,0.81,-50
45,-20,-25,302.91,172.38,-74.54,-5.81,1.76,0.82,-50
45,-20,-25,298.53,173.34,-76.73,-5.33,1.72,0.81,-49
45,-20,-25,305.61,173.02,-73.2,-5.49,1.77,0.82,-49
45,-20,-25,297.13,171.73,-77.43,-6.14,1.73,0.84,-50
45,-25,-15,294.31,145.25,58.16,-12.37,2.03,0.87,-26
45,-25,-15,298.52,146.96,57.12,-11.52,2.03,0.84,-24
45,-25,-15,295.96,147.19,56.25,-11.4,2.01,0.85,-24
45,-25,-15,295.57,146.5,58.78,-11.75,2.02,0.86,-26
45,-25,-15,295.26,146.75,58.63,-11.63,2.01,0.85,-25
45,-25,-20,292.01,158.54,4.01,-13.73,1.84,0.83,-37
45,-25,-20,287.15,159.95,0.57,-14.02,1.8,0.86,-38
45,-25,-20,291.78,159.66,2.89,-14.17,1.83,0.84,-38
45,-25,-20,292.01,158.28,4.01,-13.86,1.84,0.83,-37
45,-25,-20,290.73,159.63,2.37,-14.18,1.82,0.84,-37
45,-25,-25,286.33,168.05,-38.83,-12.98,1.7,0.81,-44
45,-25,-25,289.36,166.49,-36.32,-12.77,1.74,0.83,-45
45,-25,-25,285.29,168.05,-39.36,-12.98,1.7,0.81,-44
45,-25,-25,289.02,166.63,-36.49,-12.69,1.73,0.82,-45
45,-25,-25,284.3,166.74,-38.85,-12.63,1.71,0.82,-44
45,-25,-30,287.45,181.17,-91.27,-9.41,1.59,0.81,-57
45,-25,-30,289.22,181.56,-91.39,-9.2,1.59,0.8,-56
45,-25,-30,290.7,180.95,-89.65,-9.87,1.61,0.81,-57
45,-25,-30,288.2,181.38,-90.9,-9.53,1.59,0.82,-57
50,0,0,304.2,111.86,-4.62,-19.4,2.72,1.03,-5
50,0,0,304.31,111.3,-7.04,-18.88,2.73,1.04,-7
50,0,0,306.65,110.12,-4.1,-17.94,2.78,1.01,-5
50,0,0,301.14,110,-5.57,-18,2.74,0.98,-2
50,0,0,300.74,108.57,-4.02,-18.71,2.77,1.02,-4
50,0,0,302.72,109.06,-5.36,-18.47,2.78,0.99,-2
