,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio,yDiff
210,45,15,10,308.8908081,137.327713,-31.25631714,0.298065186,2.249296904,1.132075472,17
211,45,15,15,302.149353,150.5292969,21.92532349,2.156341553,2.007246256,1.144230769,32
212,45,15,15,303.0550232,149.8638611,21.47241211,1.491958618,2.022202253,1.165048544,30
213,45,15,15,301.1493835,149.9722595,21.425354,1.877822876,2.008033991,1.134615385,32
214,45,15,15,301.9782715,150.3204956,22.01086426,1.853515625,2.008896112,1.144230769,32
215,45,15,15,300.7897339,150.524765,21.60510254,1.968383789,1.998274088,1.144230769,32
216,45,15,20,303.2292786,159.3670959,56.63824463,5.095565796,1.902709484,1.155339806,40
217,45,15,20,300.5150146,157.8080902,55.74249268,4.595001221,1.904306769,1.176470588,38
218,45,15,20,301.2566223,159.1038818,56.37176514,4.992156982,1.893458605,1.176470588,39
219,45,15,20,300.9121094,157.394989,55.54400635,4.334854126,1.911827803,1.156862745,40
220,45,15,20,301.1525574,158.3899994,55.62243652,4.789123535,1.901335716,1.145631068,40
221,45,20,10,296.6732788,135.1108398,-77.3366394,-0.117843628,2.195776939,1.153846154,15
222,45,20,10,295.6732788,134.7474976,-77.8366394,-0.398529053,2.194276571,1.134615385,16
223,45,20,10,296.6732788,134.3405304,-77.33660889,-0.602020264,2.208367586,1.134615385,16
224,45,20,10,299.3370361,134.8289337,-76.00476074,-0.357818604,2.220124722,1.163461538,14
225,45,20,10,299.7484436,135.2421112,-75.79905701,-0.052215576,2.216383934,1.163461538,14
226,45,20,15,292.0264893,147.1165009,-27.01324463,-1.275054932,1.985001564,1.176470588,27
227,45,20,15,290.1015015,147.0874939,-26.05078125,-1.231033325,1.972305655,1.165048544,27
228,45,20,15,291.7359924,146.3893585,-26.86798096,-0.919219971,1.992877007,1.174757282,26
229,45,20,15,291.0828552,146.7041321,-26.54144287,-1.422714233,1.984148979,1.155339806,27
230,45,20,15,290.8803711,146.6577759,-27.44015503,-0.65057373,1.983395457,1.188118812,26
231,45,20,20,285.2904968,156.9085541,17.35473633,0.580444336,1.818195939,1.207920792,35
232,45,20,20,289.8031006,157.0117035,15.09844971,0.913482666,1.845741987,1.207920792,35
233,45,20,20,288.9102783,156.8776093,15.54483032,1.038391113,1.841628551,1.22,35
234,45,20,20,286.3816528,155.4363403,16.8092041,1.718170166,1.84243691,1.222222222,34
235,45,20,20,289.0482788,155.6582947,16.47583008,0.829177856,1.856941104,1.198019802,34
236,45,20,25,288.5670776,169.8969269,71.71646118,5.56161499,1.698483229,1.234693878,49
237,45,20,25,288.9819946,169.2093658,71.50900269,5.976165771,1.707836866,1.28125,46
238,45,20,25,287.8875122,167.2192993,72.0562439,6.609649658,1.721616507,1.257731959,45
239,45,20,25,289.5295715,169.8165131,71.23522949,5.576629639,1.704955339,1.21,49
240,45,20,25,289.4668579,169.5211792,71.26657104,5.454193115,1.707555771,1.207920792,48
241,45,25,15,279.7317505,146.0890961,-54.06616211,-5.815338135,1.914802432,1.232323232,24
242,45,25,15,276.7766724,145.9749908,-55.3883667,-5.872375488,1.89605546,1.224489796,26
243,45,25,15,273.1766357,143.7210236,-53.58831787,-6.139465332,1.900742292,1.204081633,25
244,45,25,15,274.0306396,145.0166626,-54.01538086,-5.491668701,1.889649391,1.224489796,25
245,45,25,15,277.3718872,145.6802368,-53.16525269,-5.878662109,1.903977513,1.212121212,25
246,45,25,20,271.3878784,153.5948334,-12.69390869,-5.202575684,1.766907573,1.25,33
247,45,25,20,269.3560486,152.8238831,-12.67803955,-5.588058472,1.762525916,1.229166667,34
248,45,25,20,270.2012939,152.4433441,-12.10070801,-4.778320313,1.772470236,1.263157895,32
249,45,25,20,268.2176514,153.5823212,-11.1088562,-5.208831787,1.746409655,1.25,33
250,45,25,20,267.2004395,153.4850311,-11.60021973,-5.257476807,1.740889192,1.25,33
251,45,25,25,269.010376,165.0430145,47.49478149,-0.991363525,1.629940987,1.29787234,43
252,45,25,25,266.8059692,164.9424438,48.59707642,-1.528778076,1.617570162,1.301075269,43
253,45,25,25,267.9056091,165.6039429,48.04718018,-1.198028564,1.617748976,1.29787234,43
254,45,25,25,265.5621948,165.6223755,49.21884155,-1.188812256,1.603419781,1.29787234,43
255,45,25,25,266.6999817,164.8991241,48.65002441,-0.550445557,1.617352366,1.29787234,43
256,45,-5,0,324.9730225,113.3919678,49.48651123,7.273590088,2.865926266,1,3
257,45,-5,0,331.0554199,112.1907349,49.13330078,8.044677734,2.950826645,1.009009009,1
258,45,-5,0,326.620636,114.3973846,49.31036377,6.801330566,2.855140686,0.991150442,3
259,45,-5,0,327.7615356,116.1425018,47.29568481,7.276550293,2.822063684,1.026785714,1
260,45,-5,0,329.9598999,114.019928,50.98001099,7.230026245,2.893879175,1.009009009,2
261,45,-5,-5,328.0303955,124.6498718,1.246063232,4.38621521,2.631614447,1.009009009,-13
262,45,-5,-5,330.7570801,122.8108215,3.243408203,5.405410767,2.693224192,1.018181818,-12
263,45,-5,-5,321.206604,124.4276886,0.603302002,4.975738525,2.581472158,1.009009009,-14
264,45,-5,-5,328.7024536,122.4691162,3.351226807,5.234588623,2.683962107,1.018181818,-12
265,45,-5,-5,323.8644409,123.6216278,-1.311035156,5.810821533,2.619804144,0.973913043,-8
266,45,-5,-10,325.5681458,139.1713562,-58.33874512,6.719161987,2.339333057,0.948275862,-23
267,45,-5,-10,325.3913879,140.1288757,-58.99975586,6.423690796,2.322086573,1,-27
268,45,-5,-10,323.8827209,139.6882172,-58.29522705,6.357696533,2.318611622,0.98245614,-26
269,45,-5,-10,324.5207214,140.3026581,-58.86242676,6.050476074,2.313004732,0.965517241,-25
270,45,-5,-10,333.4000854,141.7566528,-57.47384644,6.438323975,2.351918459,0.973684211,-28
271,45,-10,0,317.5993652,117.0539398,74.44287109,2.526977539,2.713273525,0.964912281,-3
272,45,-10,0,319.6352539,116.4984436,78.81762695,2.249206543,2.743686914,0.990990991,-6
273,45,-10,0,321.7332153,116.9875641,76.75875854,2.493774414,2.750148773,0.96460177,-3
274,45,-10,0,323.2536011,116.8304901,77.01004028,2.415252686,2.766860008,0.947368421,-2
275,45,-10,0,312.5072021,117.8962708,75.25366211,1.723602295,2.650696278,0.991150442,-5
276,45,-10,-5,314.975708,129.917511,32.90142822,-0.750823975,2.424428463,0.948275862,-14
277,45,-10,-5,314.1973877,126.6478577,36.09869385,-0.676071167,2.480874062,0.973214286,-14
